"alt","comments","facebookUrl","images/0/thumb","images/1/thumb","images/2/thumb","isVideo","likes","link","pageId","postId","shares","text","thumb","time","timestamp","topLevelUrl","translatedText","url"
,"8","https://pt-br.facebook.com/Localiza/",,,,"true","84",,"543362459038077","4144494375591516","10","A cada dia que passa a gente se aproxima mais. ❤️ Anna e Edson vieram nos mostrar como tem sido lidar na rotina com a proximidade entre eles e também o que farão no Dia dos Namorados. ❤️❤️ E você, como vai comemorar a data com o @mozão?  #FelizDiaDosNamorados #LocalizaHertzS2","https://scontent-cdg2-1.xx.fbcdn.net/v/t15.5256-10/103322244_593864067900333_4132202086494154024_n.jpg?stp=dst-jpg_p403x403&_nc_cat=111&ccb=1-7&_nc_sid=08861d&_nc_ohc=Zh_4WX2BY-8AX-4oS4Y&_nc_ht=scontent-cdg2-1.xx&oh=00_AfDTkiX0FkDCvSnsV90M2MKoUTz3NbXgOJdJb8DNaEkr7A&oe=63BB5624","Wednesday, 10 June 2020 at 15:00","1591826401000","https://www.facebook.com/543362459038077/posts/4144494375591516",,"https://www.facebook.com/Localiza/posts/pfbid0hLMjYfaNojuyPYkk3kMWk3mUtUdy5yNV2QRwPy5qj6XQyW5BRm2VCnzLzQ7JDyR5l"
,"9","https://pt-br.facebook.com/Localiza/",,,,"true","82",,"543362459038077","4140239852683635","5","Dia dos Namorados chegando e você aí achando que só porque está na solteirice não vai comemorar? Vai, sim! Iremos celebrar o amor próprio! ❤️ ❤️ Faça como a Larissa: vai já separando aquela pipoca e preparando uma listinha de filmes para curtir sua própria companhia a noite toda.❤️#FelizDiaDosNamorados #LocalizaHertzS2","https://scontent-dfw5-1.xx.fbcdn.net/v/t15.13418-10/103576017_640317780030393_7284302477914258926_n.jpg?stp=dst-jpg_p403x403&_nc_cat=109&ccb=1-7&_nc_sid=08861d&_nc_ohc=jO4H324uZdcAX8BPT84&_nc_ht=scontent-dfw5-1.xx&oh=00_AfAdUXV_A6cn9Ct_a9sBFT1Hh3k3XficND2jUjHtdghkVw&oe=63BB84D1","Tuesday, June 9, 2020 at 5:00 PM","1591747200000","https://www.facebook.com/543362459038077/posts/4140239852683635",,"https://www.facebook.com/Localiza/posts/pfbid02vyFsnQ7AU1d4xZMoYoS1TsEn2sB1G3agZoa9jK4MLsjoNart9dW5zjjm7JgxqShdl"
,"16","https://pt-br.facebook.com/Localiza/",,,,,"68","https://www.facebook.com/Localiza/photos/a.615325211841801/4135622916478662/?type=3","543362459038077","4135627656478188","8","Neste Dia dos Namorados, vamos te dar aquela mãozinha para enviar uma mensagem superespecial a quem você ama. ❤️ Aproveita e já marca o mozão ou o crush para receber a mensagem que a gente fez com muito amor para você. ❤️❤️ #FelizDiaDosNamorados #LocalizaHertzS2. ❤️","https://scontent-dfw5-1.xx.fbcdn.net/v/t1.6435-9/103456967_4135622923145328_4613651598731933299_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=8024bb&_nc_ohc=taAj-8rUjOsAX8x744w&_nc_ht=scontent-dfw5-1.xx&oh=00_AfDKwkxOpctQi4-AnfptMHZl9_sVi3juybfsNDE2zDcnlA&oe=63DD370B","Monday, June 8, 2020 at 1:04 PM","1591646698000","https://www.facebook.com/543362459038077/posts/4135627656478188",,"https://www.facebook.com/Localiza/posts/pfbid02muX6xkp7J4XiwJxDWL4k3xzedmoWCpLkt3EALgCXzEiTRtBxbRrj5dM1yncse5B2l"
,"14","https://pt-br.facebook.com/Localiza/",,,,"true","59",,"543362459038077","4123814284326192","7","Quem aqui não quer viver novas histórias com o mozão nesse Dia dos Namorados? ❤️❤️ A gente quer se apaixonar ainda mais nesse feriadão, indo até aquele lugar que ficou marcado em nossos corações. E você? Se deixe levar pelo amor com a Localiza Hertz. #FelizDiaDosNamorados #LocalizaHertzS2","https://scontent-dfw5-1.xx.fbcdn.net/v/t15.13418-10/102833781_669395116971504_404942479796974480_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=08861d&_nc_ohc=WESC4EpcTN4AX9iC8vw&_nc_ht=scontent-dfw5-1.xx&oh=00_AfB-3zP4emqu_9_KsKPRqQOc8uz97Bqh6QIzUwneMYGg6A&oe=63BA4A22","Friday, June 5, 2020 at 6:43 PM","1591407824000","https://www.facebook.com/543362459038077/posts/4123814284326192",,"https://www.facebook.com/Localiza/posts/pfbid0ncoV8b15ejD7qLtuhERTfo6gNtMgacfUnC2vL9ArrSjeuxRxSVg2iGqxwRHnU5JMl"
,"6","https://pt-br.facebook.com/Localiza/",,,,"true","72",,"543362459038077","4117708241603463","8","Nesse Dia dos Namorados, a Localiza Hertz quer que você tenha uma experiência incrível. Já pensou em transformar aqueles momentos especiais com o mozão num livro superlindo? Para isso, em parceria com a FotoRegistro, a Localiza Hertz vai dar um fotolivro classic para quem alugar um carro, de 10 a 14 de junho. ❤ Deixe-se levar pelo amor com Localiza Hertz. #FelizDiaDosNamorados #LocalizaHertzS2","https://scontent-dfw5-1.xx.fbcdn.net/v/t15.13418-10/92969608_655943268338210_6359826158455881728_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=08861d&_nc_ohc=vyzvYXUX-y0AX8aROlo&_nc_ht=scontent-dfw5-1.xx&oh=00_AfCeYjDo73bWkSzUfj96eqXfFpfQT8cqn_aRWFIBEuafHQ&oe=63BAB893","Thursday, June 4, 2020 at 12:00 PM","1591297200000","https://www.facebook.com/543362459038077/posts/4117708241603463",,"https://www.facebook.com/Localiza/posts/pfbid0MHGg7VHhWa8u1KefBWJ8g19ZKzHtSgUmKykPUdR6pezw8A6UKAf6hiPpJuZ75CPol"
,"22","https://pt-br.facebook.com/Localiza/",,,,"true","632",,"543362459038077","4113435568697397","61","Aaaahhh! 🥰 Falta pouco pra gente comemorar aquele que é um dos sentimentos mais bonitos da vida com o mozão. Um sentimento que tem ajudado muito a encurtar a distância entre nós e que é essencial nesses dias: o amor! ❤️ Amar em todas as suas cores e formas é seguir em movimento. Por isso, por onde estiver, se deixe levar pelo amor. ❤️❤️ #FelizDiaDosNamorados #LocalizaHertzS2","https://scontent-dfw5-1.xx.fbcdn.net/v/t15.13418-10/74332312_539277010054312_2450807153410179072_n.jpg?stp=dst-jpg_p403x403&_nc_cat=111&ccb=1-7&_nc_sid=08861d&_nc_ohc=JfYKO4dirZIAX8stfX5&_nc_ht=scontent-dfw5-1.xx&oh=00_AfBExOES3U5KbJ1gRfsuEJ4W0rbxXTDVMgZ2PSBknuiR9A&oe=63BBBB06","Wednesday, June 3, 2020 at 9:03 AM","1591200191000","https://www.facebook.com/543362459038077/posts/4113435568697397",,"https://www.facebook.com/Localiza/posts/pfbid09SEJtWFX9141WzA8ahLy9oK4NPTq5tBm3MxgPZMBgW7Ey1P5oD2ze3jLJ86yrqXpl"
,"6","https://pt-br.facebook.com/Localiza/",,,,,"160","https://www.facebook.com/Localiza/photos/a.615325211841801/4093371344037153/?type=3","543362459038077","4093373160703638","3","Essa mistura do Sul com o Mediterrâneo deu uma pitada a mais na nossa #Gastrotrip. Foi lindo ver Felipe Caputo cozinhando o tradicional arroz carreteiro gaúcho, com seu toque especial pra deixar o prato com aquele gostinho do chef. Quer acompanhar a nossa receita? É só acessar o IGTV no Instagram @localizahertz. Só não esquece depois de compartilhar foto da sua receita pronta e nos marcar! #PróximasHistórias","https://scontent.fktp2-1.fna.fbcdn.net/v/t1.6435-9/100787551_4093371350703819_6208079088372940800_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=8024bb&_nc_ohc=k07rsq97R9kAX_L1qbe&_nc_ht=scontent.fktp2-1.fna&oh=00_AfD9FRKbKG2tyQRWwyFFM5Sn711wASjUDNmZV5xxVKV9wQ&oe=63DD4057","Friday, May 29, 2020 at 3:00 PM","1590789602000","https://www.facebook.com/543362459038077/posts/4093373160703638",,"https://www.facebook.com/Localiza/posts/pfbid0X456sLN1kLQTH4cJugjCUdrbZNCip9dpPQ68VQ7HzSWgPgYmSSKthC7etX6JYisYl"
,"18","https://pt-br.facebook.com/Localiza/",,,,"true","1600",,"543362459038077","4089703544403933","226","Tá curioso(a) pra saber qual o novo prato da #Gastrotrip? Nesta semana, convidamos o criador de conteúdo e chef especializado em culinária mediterrânea Felipe Caputo, para fazer o tradicional arroz carreteiro gaúcho, com pitadas da cozinha mediterrânea. #Quero! Bateu aquela fome e quer aprender a fazer? Confere com a gente no IGTV da @localizahertz, e não esquece de nos marcar no Instagram com a foto da sua receita pronta. #PróximasHistórias","https://scontent.fktp2-1.fna.fbcdn.net/v/t15.5256-10/100801504_893142901161732_758743751370735616_n.jpg?stp=dst-jpg_p403x403&_nc_cat=100&ccb=1-7&_nc_sid=08861d&_nc_ohc=GgaXHtxUEH0AX8UggUL&_nc_ht=scontent.fktp2-1.fna&oh=00_AfAcL4Rw2YV99POayN-yeUhjOFxnRCyKtZmr0VUjJ8Pc6w&oe=63BB43D6","Thursday, May 28, 2020 at 5:10 PM","1590711038000","https://www.facebook.com/543362459038077/posts/4089703544403933",,"https://www.facebook.com/Localiza/posts/pfbid02JazPrFN3ah7pKvEMW6YqiZePiYYkB24KmURYYJqX5BYRL2BjfswrL6K8z2nkvq8hl"
,"746","https://pt-br.facebook.com/Localiza/",,,,"true","13000",,"543362459038077","4085343531506601","3800","Nesta quarta vamos viajar com o guia Magnani para conhecer as maravilhas da Serra Gaúcha! Se seu sonho agora era visitar as paisagens incríveis do Vale dos Vinhedos, vem assistir ao #GuiaFuturístico da Serra Gaúcha com a gente. Conheça mais sobre essas atrações em https://bit.ly/LH-serra-gaucha. #SerraGaúcha #PróximasHistórias *Imagens de arquivo.","https://scontent.fktp2-1.fna.fbcdn.net/v/t15.13418-10/101427983_575913593056748_1791415788121358336_n.jpg?stp=dst-jpg_p403x403&_nc_cat=106&ccb=1-7&_nc_sid=08861d&_nc_ohc=-sSb_zKSdMUAX-o4ziy&_nc_ht=scontent.fktp2-1.fna&oh=00_AfD2mcP4Zih62iVUvxQeVkIGRJGEW8Yj4llAH2sjd7s4lg&oe=63BAA2D1","Wednesday, May 27, 2020 at 2:53 PM","1590616393000","https://www.facebook.com/543362459038077/posts/4085343531506601",,"https://www.facebook.com/Localiza/posts/pfbid02GyPznZZByDH491ZnW62hFym1u4yjCFPJEAF1223qFMyFwSnsuJDXuitRE34Xp2Ral"
,"13","https://pt-br.facebook.com/Localiza/","https://static.xx.fbcdn.net/images/emoji.php/v9/t6c/1/16/2764.png",,,,"210","https://www.facebook.com/Localiza/photos/a.615325211841801/4064295136944774/?type=3","543362459038077","4064299123611042","5","Olha esse bolo de macaxeira! 😍 Esse prato delicioso da Região Norte foi preparado aqui, na nossa #Gastrotrip, por @rodrigosmassoni. Ficou com água na boca e bateu aquela vontade de fazer? Dá uma conferida em nosso IGTV pra aprender essa receita com a gente. E aproveite para fazer o bolo e compartilhar, marcando @localizahertz para repostar! Obrigada pela receita maravilhosa, @rodrigosmassoni <3 #PróximasHistórias","https://scontent.fktp2-1.fna.fbcdn.net/v/t1.6435-9/100045983_4064295140278107_6299101329549688832_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=8024bb&_nc_ohc=b1kD32wi1rwAX85lWfS&_nc_ht=scontent.fktp2-1.fna&oh=00_AfC0ATpYZbGvaeVS4FXDDrK2ptfOrfJPoA9h1ubOHPEnXQ&oe=63DD608E","Friday, May 22, 2020 at 4:00 PM","1590188402000","https://www.facebook.com/543362459038077/posts/4064299123611042",,"https://www.facebook.com/Localiza/posts/pfbid0aLKFiP7Qy4z5dPNBngnvf85jVpvDBoffoaXEwfbmUQdidvwP61cykxjmfPupEbggl"
,"43","https://pt-br.facebook.com/Localiza/",,,,"true","538",,"543362459038077","4064626540244967","51","Saudades de abraçar, né, minha filha? A gente também. Por isso, estamos guardando aquele superabraço para as nossas #PróximasHistórias. E você, vai dar um superabraço em quem quando isso tudo acabar?","https://scontent.fktp2-1.fna.fbcdn.net/v/t15.5256-10/99296268_587655151873533_334673292042436608_n.jpg?stp=dst-jpg_p403x403&_nc_cat=101&ccb=1-7&_nc_sid=08861d&_nc_ohc=bHcIqILNHUgAX8Qs3DF&_nc_ht=scontent.fktp2-1.fna&oh=00_AfAAoDRvgEodedydhrC8dENwRlhZ83y0ZOAVC5bOG28pcw&oe=63B9F290","Friday, May 22, 2020 at 8:42 AM","1590162159000","https://www.facebook.com/543362459038077/posts/4064626540244967",,"https://www.facebook.com/Localiza/posts/pfbid023GZnjYbTHyhts87EGTjFYjgz5cPjBrqA4xPu9gSpC5FC8Qfyka5U1TckBAaHUp3Cl"
,"101","https://pt-br.facebook.com/Localiza/","https://static.xx.fbcdn.net/images/emoji.php/v9/t6c/1/16/2764.png",,,"true","1600",,"543362459038077","4062143883826566","108","Adivinha quem é o convidado da #Gastrotrip dessa semana? Ninguém menos que o campeão do MasterChef Brasil de 2019, @rodrigosmassoni. Ele escolheu pra gente um prato típico da gastronomia da região Norte: o bolo de macaxeira. <3 Bateu aquela vontade de fazer? Então vem aprender com a gente lá no IGTV da @localizahertz. #PróximasHistórias","https://scontent.fbrs4-2.fna.fbcdn.net/v/t15.5256-10/100104961_1018767608526078_8034108580573478912_n.jpg?stp=dst-jpg_p403x403&_nc_cat=106&ccb=1-7&_nc_sid=08861d&_nc_ohc=XHpygipd1MUAX8noepu&_nc_ht=scontent.fbrs4-2.fna&oh=00_AfB0z9-dbcuw-GR6NlpEXEDZ5oVqOX5ww63Xwt4b0L2VJA&oe=63BBAE4A","Thursday, 21 May 2020 at 17:06","1590105971000","https://www.facebook.com/543362459038077/posts/4062143883826566",,"https://www.facebook.com/Localiza/posts/pfbid0qZAnsWkQ4xZQh9zBZR1hBYssuhPVLTzMgLy5ZYabh9bnTZdkYVVTbeXPXgcSXSHhl"
,"495","https://pt-br.facebook.com/Localiza/",,,,"true","7600",,"543362459038077","4057885294252425","1600","Que tal conferir o nosso Guia Futurístico de hoje e conhecer a famosa Chapada dos Veadeiros? Nossa guia da vez foi a Taís, que aproveitou pra falar sobre esse paraíso da biodiversidade, em Goiás. ❤ Vem descobrir com a gente as maravilhas da Chapada pra já ir planejando as próximas histórias. Conheça mais sobre esse paraíso em bit.ly/LH-chapada-dos-veadeiros #GuiaFuturístico #ChapadaDosVeadeiros #PróximasHistórias  *Imagens de arquivo","https://scontent.fbrs4-1.fna.fbcdn.net/v/t15.13418-10/99440362_540264979984175_8962891538891800576_n.jpg?stp=dst-jpg_p403x403&_nc_cat=109&ccb=1-7&_nc_sid=08861d&_nc_ohc=FnEgbV50o9wAX-fSyQS&_nc_ht=scontent.fbrs4-1.fna&oh=00_AfBSyNiQuITxxLr7qRWTuf8cQGdCixaWB_6aDDkiKYXQcg&oe=63BB1ABA","Wednesday, 20 May 2020 at 14:43","1590011022000","https://www.facebook.com/543362459038077/posts/4057885294252425",,"https://www.facebook.com/Localiza/posts/pfbid02J79BEZuWqzTGvTYbeRLwEvxjuAFJVLeiWL3CyCssnKuPT8fLNABbaiG4vWLmTeAtl"
,"66","https://pt-br.facebook.com/Localiza/",,,,,"485",,"543362459038077","4054176274623327","84","Nesses 47 anos de estrada, descobrimos que transformar nossos sonhos é essencial para que você realize os seus de um jeito inesquecível. Obrigado por fazer parte da nossa história.💚","https://scontent.fbrs4-2.fna.fbcdn.net/v/t1.6435-9/98920512_4054175824623372_1799690171466121216_n.jpg?stp=dst-jpg_fb30_s851x315&_nc_cat=103&ccb=1-7&_nc_sid=88967d&_nc_ohc=2X8FtOYwBl0AX-MGjCK&_nc_ht=scontent.fbrs4-2.fna&oh=00_AfBCsIWx-qgmH9h84rjR7fiMB9buSg86PpkyD1N_Tt1j0w&oe=63DD4833","Tuesday, 19 May 2020 at 15:45","1589928306000","https://www.facebook.com/543362459038077/posts/4054176274623327",,"https://www.facebook.com/Localiza/posts/pfbid0SC6EU3dvhQG3EcEviPvgnxqPk54VZ1wf9g63SHf94Bj1HkedNdgF7mqLxG4dNXZsl"
,"7","https://pt-br.facebook.com/Localiza/",,,,"true","58",,"543362459038077","4044298498944438","4","Confira alguns dos melhores momentos da nossa primeira Live Sunset Pocket Show, com Toni Garrido. Ele arrasou, como sempre! Nós, da Localiza Hertz, agradecemos muito! 💚💚 💚  #LiveSunset #PocketShow #ToniGarrido","https://scontent.fbrs4-1.fna.fbcdn.net/v/t15.13418-10/97003615_266386941407964_6569499469639843840_n.jpg?stp=dst-jpg_p403x403&_nc_cat=109&ccb=1-7&_nc_sid=08861d&_nc_ohc=0s4TqYpizjcAX9HYvHq&_nc_ht=scontent.fbrs4-1.fna&oh=00_AfAvhB3oG1a9awAO1u4mIPjij7tnMq4MxR8d2Z-mynYCpw&oe=63BA0A35","Sunday, 17 May 2020 at 09:39","1589733561000","https://www.facebook.com/543362459038077/posts/4044298498944438",,"https://www.facebook.com/Localiza/posts/pfbid0ZCnk2nGdwkkiM5hH6MXLup9837U2ytuY1DbuNBwisxLyjWpfBu9cYUEh7uur4HZFl"
,,"https://pt-br.facebook.com/Localiza/",,,,,"43","https://www.facebook.com/Localiza/photos/a.615325211841801/4035129976527957/?type=3","543362459038077","4035130876527867",,"Vai começar agora a nossa primeira Live Sunset Pocket Show lá no Instagram @localizahertz. Vamos curtir aquele pôr do sol de Floripa com as melhores músicas do Toni Garrido!","https://scontent.fbrs4-2.fna.fbcdn.net/v/t1.6435-9/97445810_4035129983194623_6897144240975904768_n.jpg?stp=dst-jpg_p403x403&_nc_cat=103&ccb=1-7&_nc_sid=8024bb&_nc_ohc=xqktAqwDAEwAX8P5yOV&_nc_ht=scontent.fbrs4-2.fna&oh=00_AfBPe0bzgPzY567kYGgB278eTMLQ_D8S0GJ7kQat9QHIwA&oe=63DD65B2","Saturday, 16 May 2020 at 12:30","1589657400000","https://www.facebook.com/543362459038077/posts/4035130876527867",,"https://www.facebook.com/Localiza/posts/pfbid02DFhxK4KCbedYdmor5dcoQdDfLJ3MZN3BQcqVgX6rs7TNs95kaqYdD8jC4DLQ2B6gl"
,"30","https://pt-br.facebook.com/Localiza/",,,,"true","736",,"543362459038077","4035227919851496","75","A verdade prova que o tempo é o senhor dos dois destinos!” 🎶 💚 Hoje, às 16h30, tem ""Girassol"" na Live Sunset, com Toni Garrido em nosso primeiro pocket show. 🌻 🌻 🌻 Vem curtir um pôr do sol de Floripa com as melhores músicas do artista no Instagram da @localizahertz. Que música não pode faltar? Pede a sua nos comentários. #LiveSunset #PocketShow #Live #ToniGarrido #Girassol","https://scontent.fbhx4-1.fna.fbcdn.net/v/t15.13418-10/98341623_261900568288685_2845935485988110336_n.jpg?stp=dst-jpg_p403x403&_nc_cat=105&ccb=1-7&_nc_sid=08861d&_nc_ohc=T8GX-r3zP1cAX8saBqx&_nc_ht=scontent.fbhx4-1.fna&oh=00_AfBoNHuxGPBZg7bG2hncwxuCJh0LzrQBvF76p9AVMgxbPQ&oe=63BAD4B9","Saturday, 16 May 2020 at 04:00","1589626801000","https://www.facebook.com/543362459038077/posts/4035227919851496",,"https://www.facebook.com/Localiza/posts/pfbid02aySpQ4pdBcKKK5T6xNKh5T8ttXWAbmJ6UMeM5SzfqGJUC9TLfP6TFcFQcmHZ7r4Rl"
,"2","https://pt-br.facebook.com/Localiza/",,,,,"203","https://www.facebook.com/Localiza/photos/a.615325211841801/4034545649919723/?type=3","543362459038077","4034545726586382","6","Na nossa primeira #Gastrotrip, viajamos ao interior de São Paulo para aprender com a chef Elisa Fernandes  a fazer um risoto perfeito, de canjiquinha com farofa de bacon. 😍😋 Se você ainda não viu, corre lá no nosso IGTV e aproveita essa receita com a gente. #PróximasHistórias","https://scontent.fbhx4-2.fna.fbcdn.net/v/t1.6435-9/97474801_4034545653253056_793396019961266176_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=8024bb&_nc_ohc=U6sRNnRVKwkAX_4cu1I&_nc_ht=scontent.fbhx4-2.fna&oh=00_AfD65DTh4ViggrEOPZ3gAuE4dXyb9qY4U5BbFdcxthp-9A&oe=63DD3454","Friday, 15 May 2020 at 15:17","1589581029000","https://www.facebook.com/543362459038077/posts/4034545726586382",,"https://www.facebook.com/Localiza/posts/pfbid0jkoVqJAYgxJBijKufqEmqtz6E3wK4foauS3w36DyHjgD98uohqXkvJeexpV57Zr6l"
,"2","https://pt-br.facebook.com/Localiza/","https://static.xx.fbcdn.net/images/emoji.php/v9/t6c/1/16/2764.png",,,"true","69",,"543362459038077","4032925936748361","8","Começamos a nossa jornada gastronômica com a #Gastrotrip, um projeto pra você conhecer a culinária de todos os cantos deste nosso Brasil com grandes chefs. <3 A primeira convidada é a chef Elisa Fernandes, que trará um prato com gostinho do interior de São Paulo. Quem aí já está com água na boca? Confira hoje lá no IGTV da @localizahertz. #PróximasHistórias.","https://scontent.fbhx4-1.fna.fbcdn.net/v/t15.13418-10/97026866_838855503272036_6972726134853074944_n.jpg?stp=dst-jpg_p403x403&_nc_cat=107&ccb=1-7&_nc_sid=08861d&_nc_ohc=l-Jh7P_5JaMAX9Zr657&_nc_ht=scontent.fbhx4-1.fna&oh=00_AfD349cIH_lIW8Lb59EbPk45uNcAdQVZalLFzHiTYBJr6A&oe=63BB2BC2","Friday, 15 May 2020 at 07:11","1589551875000","https://www.facebook.com/543362459038077/posts/4032925936748361",,"https://www.facebook.com/Localiza/posts/pfbid02cJmRRZB4TyKaQyp5B5i6PxnMARnyM6MGsPeuyciAaKbKzZUXHP92hETsxomQ967kl"
,"3","https://pt-br.facebook.com/Localiza/","https://static.xx.fbcdn.net/images/emoji.php/v9/t6c/1/16/2764.png",,,,"94","https://www.facebook.com/Localiza/photos/a.615325211841801/4030884253619196/?type=3","543362459038077","4030899806950974","14","Quem aqui tá contando os dias pra assistir a nossa próxima #LiveSunset? Por isso viemos aqui contar uma novidade linda para vocês, o Pocket Show! Agora a nossa próxima Live Sunset terá a presença do Toni Garrido fazendo um show exclusivo <3 Já coloca um lembrete aí! Sábado, às 16h30!","https://scontent.fbhx4-1.fna.fbcdn.net/v/t1.6435-9/97407066_4030884256952529_4093805626449199104_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&_nc_ohc=nFdHJVJlJO4AX_B2R6Z&_nc_ht=scontent.fbhx4-1.fna&oh=00_AfCLg_ZUeYf1P3NpdACe4h0beQrRYQ0CRkvYOkvnYP6Xug&oe=63DD3821","Thursday, 14 May 2020 at 18:07","1589504828000","https://www.facebook.com/543362459038077/posts/4030899806950974",,"https://www.facebook.com/Localiza/posts/pfbid02bbNmLk8UcfszAUrbR5YtE9Jt3pQmT2CWKsRvRARqxNotuUf5ea4Mw4wje4GhWca1l"
,"77","https://pt-br.facebook.com/Localiza/",,,,"true","1300",,"543362459038077","4026524930721795","273","Quando tudo isso passar, quem quer ir ao Ceará para conhecer as maravilhas de Jericoacoara? A gente quer! No Guia Futurístico de hoje, ajudamos você a saber mais sobre esse paraíso. Assista às dicas do guia Carlinhos para começar a planejar nossas próximas histórias, e conheça mais de Jericoacoara na nossa página!  http://bit.ly/guia-futuristico-jeri *Imagens de arquivo.","https://scontent.fbhx4-2.fna.fbcdn.net/v/t15.5256-10/97982730_242414767010591_7835614476555517952_n.jpg?stp=dst-jpg_p403x403&_nc_cat=100&ccb=1-7&_nc_sid=08861d&_nc_ohc=UiNqWTOrtkAAX9eVZc5&_nc_ht=scontent.fbhx4-2.fna&oh=00_AfA3qQRCSdc6H4ZBBbXMPPeaQkrz-wLKZAXY_nrQoOsXlw&oe=63BAAB60","Wednesday, 13 May 2020 at 17:28","1589416087000","https://www.facebook.com/543362459038077/posts/4026524930721795",,"https://www.facebook.com/Localiza/posts/pfbid0fdCKPsv7gk6twHh3gG9pvN5Xjg6DDrQdQ4dE7PrjzeHMBG2p74WxSzQ7WK6DzcvBl"
,"12","https://pt-br.facebook.com/Localiza/",,,,"true","182",,"543362459038077","4025967414110880","10","Quer saber mais para começar a planejar suas próximas histórias quando tudo isso acabar? Vem conhecer o nosso Guia Futurístico, aqui no Facebook! A partir dessa semana, convidaremos sempre um guia turístico para dar dicas especiais sobre nossos próximos caminhos, em diferentes cantos do país. Aproveita que já está disponível e vem assistir com a gente!","https://scontent.fhyw1-1.fna.fbcdn.net/v/t15.5256-10/97192364_874299559742009_5882599826662621184_n.jpg?stp=dst-jpg_p403x403&_nc_cat=103&ccb=1-7&_nc_sid=08861d&_nc_ohc=3APC9ZFcujsAX_VGl8Q&_nc_oc=AQlsUTQ-PiNFy3Rtnw3Zn__RF4hdnm_PYrr5IbhesxaoWcOCfl7FcY5sezR-nQhKPdg&_nc_ht=scontent.fhyw1-1.fna&oh=00_AfDf8Klgn1h_DHC9vjpkFQH7g2mlsP7_dkf_vKfDpX0MEw&oe=63BADEB1","Wednesday, May 13, 2020 at 2:44 PM","1589406297000","https://www.facebook.com/543362459038077/posts/4025967414110880",,"https://www.facebook.com/Localiza/posts/pfbid02GVSSngLtJiyYDnAkAvB85rQFcHr2aue1vxwrNGjur3yRFpkikWsKTyizTiofYEA7l"
